"id","ident","type","name","continent","iso_country","iso_region","municipality","iata_code"
"26582","VLHS","small_airport","Ban Huoeisay Airport","AS","LA","LA-BK","Huay Xai","HOE"
"26583","VLLB","medium_airport","Luang Phabang International Airport","AS","LA","LA-LP","Luang Phabang","LPQ"
"31868","VLLN","small_airport","Luang Namtha Airport","AS","LA","LA-LM","Luang Namtha","LXG"
"32582","VLOS","small_airport","Oudomsay Airport","AS","LA","LA-OU","Oudomsay","ODY"
"26584","VLPS","medium_airport","Pakse International Airport","AS","LA","LA-CH","Pakse","PKZ"
"32741","VLSB","small_airport","Sayaboury Airport","AS","LA","LA-XA","Sainyabuli","ZBY"
"26588","VLVT","medium_airport","Wattay International Airport","AS","LA","LA-VT","Vientiane","VTE"
"32703","VLXK","small_airport","Xieng Khouang Airport","AS","LA","LA-XI","Xieng Khouang","XKH"
"26589","VMMC","large_airport","Macau International Airport","AS","MO","MO-U-A","Freguesia de Nossa Senhora do Carmo (Taipa)","MFM"
"35144","VN-0001","medium_airport","Dong Hoi Airport","AS","VN","VN-NC","Dong Hoi","VDH"
"30707","VNBP","small_airport","Bharatpur Airport","AS","NP","NP-P3","Bharatpur","BHR"
"26593","VNBW","medium_airport","Gautam Buddha International Airport","AS","NP","NP-P5","Siddharthanagar (Bhairahawa)","BWA"
"26594","VNCG","small_airport","Bhadrapur Airport","AS","NP","NP-P1","Bhadrapur","BDP"
"30936","VNDP","small_airport","Dolpa Airport","AS","NP","NP-P6","Dolpa","DOP"
"31712","VNJL","small_airport","Jumla Airport","AS","NP","NP-P6","Jumla","JUM"
"26595","VNJP","medium_airport","Janakpur Airport","AS","NP","NP-P2","Janakpur","JKR"
"308298","VNJS","small_airport","Jomsom Airport","AS","NP","NP-P4","Jomsom","JMO"
"26596","VNKT","large_airport","Tribhuvan International Airport","AS","NP","NP-P3","Kathmandu","KTM"
"28150","VNLK","small_airport","Lukla Airport","AS","NP","NP-P1","Lukla","LUA"
"31892","VNMG","small_airport","Meghauli Airport","AS","NP","NP-P3","Meghauli","MEY"
"26597","VNNG","medium_airport","Nepalgunj Airport","AS","NP","NP-P5","Nepalgunj","KEP"
"26598","VNPK","medium_airport","Pokhara Airport","AS","NP","NP-P4","Pokhara","PKR"
"32172","VNPL","small_airport","Phaplu Airport","AS","NP","NP-P1","Phaplu","PPL"
"32236","VNRK","small_airport","Rukum Chaurjahari Airport","AS","NP","NP-P6","Rukumkot","RUK"
"32237","VNRT","small_airport","Rumjatar Airport","AS","NP","NP-P1","Rumjatar","RUM"
"26599","VNSI","small_airport","Simara Airport","AS","NP","NP-P2","Simara","SIF"
"32311","VNSK","small_airport","Surkhet Airport","AS","NP","NP-P6","Surkhet","SKH"
"31675","VNST","small_airport","Simikot Airport","AS","NP","NP-P6","Simikot","IMK"
"308293","VNTJ","medium_airport","Taplejung Airport","AS","NP","NP-P1","Taplejung","TPJ"
"32463","VNTR","small_airport","Tumling Tar Airport","AS","NP","NP-P1","Tumling Tar","TMI"
"26600","VNVT","medium_airport","Biratnagar Airport","AS","NP","NP-P1","Biratnagar","BIR"
"3341","VO55","medium_airport","Murod Kond Airport","AS","IN","IN-MM","Latur","LTU"
"3342","VO80","small_airport","Tuticorin Airport","AS","IN","IN-TN","Vagaikulam","TCR"
"26602","VOAT","medium_airport","Agatti Airport","AS","IN","IN-LD","Agatti","AGX"
"35145","VOBL","large_airport","Kempegowda International Airport","AS","IN","IN-KA","Bangalore","BLR"
"26606","VOBZ","medium_airport","Vijayawada Airport","AS","IN","IN-AP","Gannavaram","VGA"
"26607","VOCB","medium_airport","Coimbatore International Airport","AS","IN","IN-TN","Coimbatore","CJB"
"26609","VOCI","large_airport","Cochin International Airport","AS","IN","IN-KL","Kochi","COK"
"26610","VOCL","medium_airport","Calicut International Airport","AS","IN","IN-KL","Calicut","CCJ"
"26611","VOCP","medium_airport","Kadapa Airport","AS","IN","IN-AP","Kadapa","CDP"
"35141","VOHS","large_airport","Rajiv Gandhi International Airport","AS","IN","IN-TG","Hyderabad","HYD"
"329504","VOKN","medium_airport","Kannur International Airport","AS","IN","IN-KL","Kannur","CNN"
"340146","VOKU","medium_airport","Kurnool Airport","AS","IN","IN-AP","Orvakal","KJB"
"26616","VOMD","medium_airport","Madurai Airport","AS","IN","IN-TN","Madurai","IXM"
"26617","VOML","medium_airport","Mangalore International Airport","AS","IN","IN-KA","Mangalore","IXE"
"26618","VOMM","large_airport","Chennai International Airport","AS","IN","IN-TN","Chennai","MAA"
"26620","VOPB","medium_airport","Veer Savarkar International Airport / INS Utkrosh","AS","IN","IN-AN","Port Blair","IXZ"
"26621","VOPC","medium_airport","Pondicherry Airport","AS","IN","IN-PY","Puducherry (Pondicherry)","PNY"
"26623","VORY","medium_airport","Rajahmundry Airport","AS","IN","IN-AP","Madhurapudi","RJA"
"26627","VOTP","small_airport","Tirupati Airport","AS","IN","IN-AP","Tirupati","TIR"
"26628","VOTR","medium_airport","Tiruchirappalli International Airport","AS","IN","IN-TN","Tiruchirappalli","TRZ"
"26629","VOTV","large_airport","Trivandrum International Airport","AS","IN","IN-KL","Thiruvananthapuram","TRV"
"606","VQ10","small_airport","Yongphulla Airport","AS","BT","BT-41","Tashigang","YON"
"315554","VQBT","small_airport","Bathpalathang Airport","AS","BT","BT-33","Jakar","BUT"
"26632","VQPR","medium_airport","Paro International Airport","AS","BT","BT-11","Paro","PBH"
"336108","VRBK","small_airport","Kulhudhuffushi Airport","AS","MV","MV-23","Kulhudhuffushi","HDK"
"335882","VRDA","medium_airport","Maafaru International Airport","AS","MV","MV-25","Noonu Atoll","NMF"
"316420","VRMD","small_airport","Dharavandhoo Airport","AS","MV","MV-20","Baa Atoll","DRV"
"26633","VRMG","medium_airport","Gan International Airport","AS","MV","MV-01","Gan","GAN"
"26634","VRMH","medium_airport","Hanimaadhoo Airport","AS","MV","MV-23","Haa Dhaalu Atoll","HAQ"
"26635","VRMK","medium_airport","Kadhdhoo Airport","AS","MV","MV-05","Kadhdhoo","KDO"
"26636","VRMM","large_airport","Malé International Airport","AS","MV","MV-MLE","Malé","MLE"
"308991","VRMO","small_airport","Kooddoo Airport","AS","MV","MV-27","Huvadhu Atoll","GKK"
"26637","VRMT","medium_airport","Kaadedhdhoo Airport","AS","MV","MV-28","Huvadhu Atoll","KDM"
"301316","VRMV","medium_airport","Villa Airport","AS","MV","MV-00","Maamigili","VAM"
"316419","VRNT","small_airport","Thimarafushi Airport","AS","MV","MV-08","Thimarafushi","TMF"
"336109","VRQM","small_airport","Maavaarulaa Airport","AS","MV","MV-28","Maavaarulu","RUL"
"26638","VTBD","large_airport","Don Mueang International Airport","AS","TH","TH-10","Bangkok","DMK"
"26643","VTBO","medium_airport","Trat Airport","AS","TH","TH-23","Laem Ngop","TDX"
"28118","VTBS","large_airport","Suvarnabhumi Airport","AS","TH","TH-10","Bangkok","BKK"
"26645","VTBU","medium_airport","U-Tapao International Airport","AS","TH","TH-21","Rayong","UTP"
"26647","VTCC","large_airport","Chiang Mai International Airport","AS","TH","TH-50","Chiang Mai","CNX"
"26648","VTCH","medium_airport","Mae Hong Son Airport","AS","TH","TH-58","-","HGN"
"26649","VTCL","medium_airport","Lampang Airport","AS","TH","TH-52","-","LPT"
"26650","VTCN","medium_airport","Nan Airport","AS","TH","TH-55","-","NNT"
"26653","VTCT","medium_airport","Mae Fah Luang - Chiang Rai International Airport","AS","TH","TH-57","Chiang Rai","CEI"
"26654","VTPB","medium_airport","Phetchabun Airport","AS","TH","TH-67","-","PHY"
"26655","VTPH","medium_airport","Hua Hin Airport","AS","TH","TH-76","Hua Hin","HHQ"
"26658","VTPM","medium_airport","Mae Sot Airport","AS","TH","TH-63","-","MAQ"
"26660","VTPO","medium_airport","Sukhothai Airport","AS","TH","TH-64","-","THS"
"26661","VTPP","medium_airport","Phitsanulok Airport","AS","TH","TH-65","-","PHS"
"26665","VTSB","medium_airport","Surat Thani Airport","AS","TH","TH-84","Surat Thani","URT"
"26666","VTSC","medium_airport","Narathiwat Airport","AS","TH","TH-96","-","NAW"
"26667","VTSE","medium_airport","Chumphon Airport","AS","TH","TH-86","Chumphon","CJM"
"26668","VTSF","medium_airport","Nakhon Si Thammarat Airport","AS","TH","TH-80","Nakhon Si Thammarat","NST"
"26669","VTSG","medium_airport","Krabi Airport","AS","TH","TH-81","Krabi","KBV"
"26672","VTSM","medium_airport","Samui Airport","AS","TH","TH-80","Na Thon (Ko Samui Island)","USM"
"26674","VTSP","large_airport","Phuket International Airport","AS","TH","TH-83","Phuket","HKT"
"26675","VTSR","medium_airport","Ranong Airport","AS","TH","TH-85","Ranong","UNN"
"26676","VTSS","medium_airport","Hat Yai International Airport","AS","TH","TH-90","Hat Yai","HDY"
"26677","VTST","medium_airport","Trang Airport","AS","TH","TH-92","Trang","TST"
"26678","VTUD","medium_airport","Udon Thani Airport","AS","TH","TH-41","Udon Thani","UTH"
"26679","VTUI","medium_airport","Sakon Nakhon Airport","AS","TH","TH-47","-","SNO"
"26680","VTUJ","medium_airport","Surin Airport","AS","TH","TH-32","Surin","PXR"
"26681","VTUK","medium_airport","Khon Kaen Airport","AS","TH","TH-40","Khon Kaen","KKC"
"26682","VTUL","medium_airport","Loei Airport","AS","TH","TH-42","-","LOE"
"26684","VTUO","medium_airport","Buri Ram Airport","AS","TH","TH-31","-","BFV"
"26687","VTUU","medium_airport","Ubon Ratchathani Airport","AS","TH","TH-34","Ubon Ratchathani","UBP"
"26688","VTUV","medium_airport","Roi Et Airport","AS","TH","TH-45","-","ROI"
"26689","VTUW","medium_airport","Nakhon Phanom Airport","AS","TH","TH-48","-","KOP"
"26690","VVBM","medium_airport","Buon Ma Thuot Airport","AS","VN","VN-CH","Buon Ma Thuot","BMV"
"26691","VVCA","small_airport","Chu Lai Airport","AS","VN","VN-SCC","Tam Nghĩa","VCL"
"26692","VVCI","medium_airport","Cat Bi International Airport","AS","VN","VN-RRD","Haiphong (Hai An)","HPH"
"301824","VVCM","medium_airport","Cà Mau Airport","AS","VN","VN-SW","Ca Mau City","CAH"
"26693","VVCR","medium_airport","Cam Ranh International Airport / Cam Ranh Air Base","AS","VN","VN-SCC","Cam Ranh","CXR"
"26694","VVCS","medium_airport","Con Dao Airport","AS","VN","VN-SE","Con Dao","VCS"
"26695","VVCT","medium_airport","Can Tho International Airport","AS","VN","VN-SW","Can Tho","VCA"
"26696","VVDB","medium_airport","Dien Bien Phu Airport","AS","VN","VN-NW","Dien Bien Phu","DIN"
"30923","VVDL","medium_airport","Lien Khuong Airport","AS","VN","VN-CH","Da Lat","DLI"
"26697","VVDN","medium_airport","Da Nang International Airport","AS","VN","VN-SCC","Da Nang","DAD"
"26700","VVNB","large_airport","Noi Bai International Airport","AS","VN","VN-RRD","Hanoi (Soc Son)","HAN"
"26702","VVPB","medium_airport","Phu Bai International Airport","AS","VN","VN-NC","Huế","HUI"
"26703","VVPC","medium_airport","Phu Cat Airport","AS","VN","VN-SCC","Quy Nohn","UIH"
"26704","VVPK","medium_airport","Pleiku Airport","AS","VN","VN-CH","Pleiku","PXU"
"26705","VVPQ","medium_airport","Phu Quoc International Airport","AS","VN","VN-SW","Phu Quoc Island","PQC"
"32580","VVRG","medium_airport","Rach Gia Airport","AS","VN","VN-SW","Rach Gia","VKG"
"26707","VVTH","medium_airport","Dong Tac Airport","AS","VN","VN-SCC","Tuy Hoa","TBB"
"26708","VVTS","large_airport","Tan Son Nhat International Airport","AS","VN","VN-SE","Ho Chi Minh City","SGN"
"327354","VVTX","small_airport","Tho Xuan Airport","AS","VN","VN-NC","Thanh Hóa","THD"
"332254","VVVD","medium_airport","Van Don International Airport","AS","VN","VN-NE","Van Don","VDO"
"26709","VVVH","medium_airport","Vinh Airport","AS","VN","VN-NC","Vinh","VII"
"26712","VYBG","small_airport","Bagan Airport","AS","MM","MM-04","Nyaung U","NYU"
"26713","VYBM","small_airport","Banmaw Airport","AS","MM","MM-11","Banmaw","BMO"
"26716","VYDW","medium_airport","Dawei Airport","AS","MM","MM-05","Dawei","TVY"
"26717","VYEL","medium_airport","Nay Pyi Taw International Airport","AS","MM","MM-04","Pyinmana","NYT"
"26718","VYHH","medium_airport","Heho Airport","AS","MM","MM-17","Heho","HEH"
"26720","VYKG","medium_airport","Kengtung Airport","AS","MM","MM-17","Kengtung","KET"
"31749","VYKI","small_airport","Kanti Airport","AS","MM","MM-01","Kanti","KHM"
"26722","VYKP","medium_airport","Kyaukpyu Airport","AS","MM","MM-16","Kyaukpyu","KYP"
"26723","VYKT","medium_airport","Kawthoung Airport","AS","MM","MM-05","Kawthoung","KAW"
"26724","VYLK","medium_airport","Loikaw Airport","AS","MM","MM-12","Loikaw","LIW"
"26725","VYLS","medium_airport","Lashio Airport","AS","MM","MM-17","Lashio","LSH"
"26727","VYMD","large_airport","Mandalay International Airport","AS","MM","MM-04","Mandalay","MDL"
"26728","VYME","medium_airport","Myeik Airport","AS","MM","MM-05","Mkeik","MGZ"
"26729","VYMK","medium_airport","Myitkyina Airport","AS","MM","MM-11","Myitkyina","MYT"
"26730","VYMM","small_airport","Mawlamyine Airport","AS","MM","MM-15","Mawlamyine","MNU"
"26732","VYMS","medium_airport","Mong Hsat Airport","AS","MM","MM-17","Mong Hsat","MOG"
"30101","VYMW","small_airport","Magway Airport","AS","MM","MM-03","Magway","MWQ"
"26736","VYPN","small_airport","Pathein Airport","AS","MM","MM-07","Pathein","BSX"
"26737","VYPT","medium_airport","Putao Airport","AS","MM","MM-11","Putao","PBU"
"30234","VYPU","small_airport","Pakhokku Airport","AS","MM","MM-03","Pakhokku","PKK"
"26740","VYSW","medium_airport","Sittwe Airport","AS","MM","MM-16","Sittwe","AKY"
"26741","VYTD","medium_airport","Thandwe Airport","AS","MM","MM-16","Thandwe","SNW"
"26742","VYTL","medium_airport","Tachileik Airport","AS","MM","MM-17","Tachileik","THL"
"26744","VYYY","large_airport","Yangon International Airport","AS","MM","MM-06","Yangon","RGN"
"26745","WAAA","large_airport","Hasanuddin International Airport","AS","ID","ID-SN","Ujung Pandang","UPG"
"26746","WABB","medium_airport","Frans Kaisiepo Airport","AS","ID","ID-PA","Biak","BIK"
"31200","WABF","small_airport","Kornasoren Airfield","AS","ID","ID-PA","Kornasoren","FOO"
"26747","WABI","medium_airport","Nabire Airport","AS","ID","ID-PT","Nabire","NBX"
"26748","WABP","medium_airport","Mozes Kilangin Airport","AS","ID","ID-PT","Timika","TIM"
"26750","WADB","small_airport","Muhammad Salahuddin Airport","AS","ID","ID-NB","Bima-Sumbawa Island","BMU"
"26751","WADD","large_airport","Ngurah Rai (Bali) International Airport","AS","ID","ID-BA","Denpasar","DPS"
"299629","WADL","medium_airport","Lombok International Airport","AS","ID","ID-NB","Mataram","LOP"
"26752","WADS","small_airport","Sumbawa Besar Airport","AS","ID","ID-NB","Sumbawa Island","SWQ"
"26753","WADT","small_airport","Tambolaka Airport","AS","ID","ID-NT","Waikabubak-Sumba Island","TMC"
"26754","WADW","small_airport","Umbu Mehang Kunda Airport","AS","ID","ID-NT","Waingapu-Sumba Island","WGP"
"352892","WAFB","medium_airport","Toraja Airport","AS","ID","ID-SS","Toraja","TRT"
"331735","WAFD","small_airport","Bua - Palopo Lagaligo Airport","AS","ID","ID-SN","Palopo","LLO"
"26769","WAFF","medium_airport","Mutiara - SIS Al-Jufrie Airport","AS","ID","ID-ST","Palu","PLW"
"26803","WAFM","small_airport","Andi Jemma Airport","AS","ID","ID-SN","Masamba","MXB"
"344101","WAGB","small_airport","Haji Muhammad Sidik Airport","AS","ID","ID-KT","Muara Teweh","HMS"
"343797","WAGF","small_airport","Seruyan Kuala Pembuang Airport","AS","ID","ID-KT","Seruyan","KLP"
"26780","WAGG","small_airport","Tjilik Riwut Airport","AS","ID","ID-KT","Palangkaraya","PKY"
"332202","WAHI","medium_airport","Yogyakarta International Airport","AS","ID","ID-YO","Yogyakarta","YIA"
"26833","WAHL","medium_airport","Tunggul Wulung Airport","AS","ID","ID-JT","Cilacap","CXP"
"42250","WAHU","small_airport","Dewadaru - Kemujan Island","AS","ID","ID-JT","Karimunjawa","KWB"
"41423","WAJB","small_airport","Bokondini Airport","AS","ID","ID-PP","Bokondini","BUI"
"26755","WAJJ","large_airport","Sentani International Airport","AS","ID","ID-PA","Jayapura","DJJ"
"41428","WAJO","medium_airport","Oksibil Airport","AS","ID","ID-PP","Oksibil","OKL"
"41430","WAJS","small_airport","Senggeh Airport","AS","ID","ID-PA","Senggeh","SEH"
"26757","WAKK","medium_airport","Mopah International Airport","AS","ID","ID-PS","Merauke","MKQ"
"41437","WAKT","medium_airport","Tanah Merah Airport","AS","ID","ID-PS","Tanah Merah","TMH"
"26758","WALG","small_airport","Tanjung Harapan Airport","AS","ID","ID-KU","Tanjung Selor-Borneo Island","TJS"
"35277","WALJ","small_airport","Datadawai Airport","AS","ID","ID-KI","Datadawai-Borneo Island","DTD"
"26759","WALK","medium_airport","Kalimarau Airport","AS","ID","ID-KI","Tanjung Redeb - Borneo Island","BEJ"
"26760","WALL","small_airport","Sultan Aji Muhamad Sulaiman Airport","AS","ID","ID-KI","Kotamadya Balikpapan","BPN"
"26762","WALR","medium_airport","Juwata International Airport / Suharnoko Harbani AFB","AS","ID","ID-KU","Tarakan","TRK"
"26763","WALS","medium_airport","Aji Pangeran Tumenggung Pranoto International Airport","AS","ID","ID-KI","Samarinda","AAP"
"331796","WAME","small_airport","Buli Airport","AS","ID","ID-MA","Pekaulang","PGQ"
"26767","WAMG","small_airport","Jalaluddin Airport","AS","ID","ID-GO","Gorontalo-Celebes Island","GTO"
"26768","WAMH","medium_airport","Naha Airport","AS","ID","ID-SA","Tahuna-Sangihe Island","NAH"
"26770","WAMM","medium_airport","Sam Ratulangi Airport","AS","ID","ID-SA","Manado","MDC"
"26773","WAMT","medium_airport","Sultan Babullah Airport","AS","ID","ID-MU","Sango","TTE"
"41405","WAMY","small_airport","Buol Airport","AS","ID","ID-ST","Buol-Celebes Island","UOL"
"26777","WAOI","small_airport","Iskandar Airport","AS","ID","ID-KT","Pangkalanbun","PKN"
"31730","WAOK","small_airport","Gusti Syamsir Alam Airport","AS","ID","ID-KS","Stagen","KBU"
"26778","WAON","medium_airport","Warukin Airport","AS","ID","ID-KS","Tanta-Tabalong","TJG"
"26779","WAOO","small_airport","Syamsudin Noor International Airport","AS","ID","ID-KS","Landasan Ulin","BDJ"
"26781","WAOS","small_airport","Sampit (Hasan) Airport","AS","ID","ID-KT","Sampit","SMQ"
"41389","WAPC","small_airport","Bandanaira Airport","AS","ID","ID-MA","Bandanaira","NDA"
"333039","WAPF","medium_airport","Karel Sadsuitubun Airport","AS","ID","ID-MA","Langgur","LUV"
"26784","WAPP","medium_airport","Pattimura International Airport","AS","ID","ID-MA","Ambon","AMQ"
"26785","WARA","small_airport","Abdul Rachman Saleh Airport","AS","ID","ID-JI","Malang","MLG"
"26787","WARJ","medium_airport","Adisutjipto International Airport","AS","ID","ID-YO","Yogyakarta","JOG"
"26788","WARQ","small_airport","Adisumarmo International Airport","AS","ID","ID-JT","Surakarta","SOC"
"26789","WARR","large_airport","Juanda International Airport","AS","ID","ID-JI","Surabaya","SUB"
"26790","WARS","medium_airport","Achmad Yani Airport","AS","ID","ID-JT","Semarang","SRG"
"26791","WASF","medium_airport","Fakfak Airport","AS","ID","ID-PB","Fakfak","FKQ"
"26792","WASK","medium_airport","Kaimana Airport","AS","ID","ID-PB","Kaimana","KNG"
"333091","WASN","small_airport","Marinda Airport","AS","ID","ID-PB","Waisai","RJM"
"26794","WASR","medium_airport","Rendani Airport","AS","ID","ID-PB","Manokwari","MKW"
"26796","WATC","small_airport","Maumere(Wai Oti) Airport","AS","ID","ID-NT","Maumere-Flores Island","MOF"
"26797","WATE","small_airport","Ende (H Hasan Aroeboesman) Airport","AS","ID","ID-NT","Ende-Flores Island","ENE"
"26798","WATG","small_airport","Frans Sales Lega Airport","AS","ID","ID-NT","Satar Tacik-Flores Island","RTG"
"26799","WATM","small_airport","Mali Airport","AS","ID","ID-NT","Alor Island","ARD"
"26800","WATO","small_airport","Komodo Airport","AS","ID","ID-NT","Labuan Bajo","LBJ"
"26801","WATT","small_airport","El Tari Airport","AS","ID","ID-NT","Kupang","KOE"
"26756","WAVV","medium_airport","Wamena Airport","AS","ID","ID-PP","Wamena","WMX"
"333072","WAWD","medium_airport","Matahora Airport","AS","ID","ID-SG","Wangi-wangi Island","WNI"
"311020","WAWH","small_airport","Selayar - Haji Aroeppala Airport","AS","ID","ID-SN","Benteng","KSR"
